id,proveedor,pagina,imagen,nombre_original,url
AIM-P001-011,Designs Aimari,1,AIM-P001-011.jpg,CAJN Concept Lobo,https://media.designsaimari.com/products/cms9dbhff0dfgnp018dtsv5to/previews/1785528082763-20b50ad8-3e61-4556-b929-dabb8cc136b5.jpg
AIM-P001-012,Designs Aimari,1,AIM-P001-012.jpg,MANTO rashguard,https://media.designsaimari.com/products/cms9criyd0d4hnp01o0u9cbcn/previews/1785527151433-1febca0c-04e8-4039-b9be-79f487b5c67a.jpg
AIM-P001-013,Designs Aimari,1,AIM-P001-013.jpg,Sport Grunge Amarillo,https://media.designsaimari.com/products/cms9cjdq20d0nnp01i0tgatih/previews/1785526772019-9b5c91f8-ac1c-430d-92ed-ed9f7b4a1490.jpg
AIM-P001-014,Designs Aimari,1,AIM-P001-014.jpg,Jersey Sport Coral,https://media.designsaimari.com/products/cms9bz4fz0cq2np01f1uzqveh/previews/1785525826105-d454807c-ee57-4fe6-ac02-25e27bce8c33.jpg
AIM-P001-015,Designs Aimari,1,AIM-P001-015.jpg,San Lorenzo Cuervo Rojo,https://media.designsaimari.com/products/cms9azmwb0cy6pc01bfvgm460/previews/1785524170846-79dbdbbe-d3d4-4626-b193-f9f08603dd02.jpg
AIM-P001-016,Designs Aimari,1,AIM-P001-016.jpg,Inter Milan 2026-2027,https://media.designsaimari.com/products/cms9a5uj50c7xpc01xf543rvt/previews/1785522780738-5e461cdc-8a43-45b8-a490-05cc8ec65832.jpg
AIM-P001-017,Designs Aimari,1,AIM-P001-017.jpg,Sports Design Red,https://media.designsaimari.com/products/cms99tfra0bxanp01y4ehyk9r/previews/1785522201735-2ad8d531-9e77-4c17-8c72-dd58ed291739.jpg
AIM-P001-018,Designs Aimari,1,AIM-P001-018.jpg,Enmanuel F.C Herraientas,https://media.designsaimari.com/products/cms99fxon0bubpc01zjuz274e/previews/1785521572161-e20c7037-a51d-40d7-93c2-88e9e1570605.jpg
AIM-P001-019,Designs Aimari,1,AIM-P001-019.jpg,Guardian del Camino Design,https://media.designsaimari.com/products/cms97b8tm0b3ipc01vwko8rej/previews/1785517995841-ce572dd6-7dae-4cfc-9f95-8148e49de387.jpg
AIM-P001-020,Designs Aimari,1,AIM-P001-020.jpg,Deportivo Red,https://media.designsaimari.com/products/cms96t50e0aownp01ad8227x3/previews/1785517154513-e1c027d5-6771-444f-9687-9e777224b7c3.jpg
AIM-P001-021,Designs Aimari,1,AIM-P001-021.jpg,Bélgica Concept,https://media.designsaimari.com/products/cms94pmfs09s0pc01ugxxpvd5/previews/1785513633055-ab4438ce-f216-48b2-9d36-22b7f66eaf89.jpg
AIM-P001-022,Designs Aimari,1,AIM-P001-022.jpg,Manchester City Home,https://media.designsaimari.com/products/cms940eao0982np01i29okyem/previews/1785512825647-cafc3e51-e705-4c8c-8223-dd920fff368b.jpg
AIM-P001-023,Designs Aimari,1,AIM-P001-023.png,Trazo Abstracto,https://media.designsaimari.com/products/cms93qs6o08yynp01mgwvxk4n/previews/1785512000536-20c08dd1-6411-41f9-8dc3-b623e7c5234d.png
AIM-P001-024,Designs Aimari,1,AIM-P001-024.jpg,Jersey Grunge Concept,https://media.designsaimari.com/products/cms92qc5t08fqnp018mt35idk/previews/1785510301382-af6ba113-74c3-440b-92e8-27fe3814aa49.jpg
AIM-P001-025,Designs Aimari,1,AIM-P001-025.jpg,Manchas Sports azul,https://media.designsaimari.com/products/cms90fq2v0786np013u2bukxl/previews/1785506445256-faa084d5-e84a-4930-9072-0bb4552c20e8.jpg
AIM-P001-026,Designs Aimari,1,AIM-P001-026.jpg,Maradona Futbol,https://media.designsaimari.com/products/cms8zq95a06vnnp01gu2yydf4/previews/1785505267008-e18e441e-47e8-4139-bcd4-da99f00f06b2.jpg
AIM-P001-027,Designs Aimari,1,AIM-P001-027.jpg,Bélgica Flamas Concept 2026,https://media.designsaimari.com/products/cms8z3hnk06oynp01d5j2rpdx/previews/1785504195975-61c6bad8-5412-433e-820e-0ce5deaaf95b.jpg
AIM-P001-028,Designs Aimari,1,AIM-P001-028.jpg,Geometrico Blue Calabera,https://media.designsaimari.com/products/cms8y1zo606q4pc01xhxpx1yi/previews/1785502445330-f5011dc5-7fb6-44e7-9c7b-3da2b7f15292.jpg
AIM-P001-029,Designs Aimari,1,AIM-P001-029.jpg,LUFFY SPORT AURA,https://media.designsaimari.com/products/cms824ksb021kpc01n31o8tqw/previews/1785448819218-4444f8d9-6efd-45cb-9247-61fd9e492f00.jpg
AIM-P001-030,Designs Aimari,1,AIM-P001-030.jpg,Sports Relámpago,https://media.designsaimari.com/products/cms81fwyn01aanp019kltkiy5/previews/1785447668262-f074b00c-e3af-4048-b275-71155e26ebf2.jpg
AIM-P001-031,Designs Aimari,1,AIM-P001-031.jpg,Garra de Tigre,https://media.designsaimari.com/products/cms81ada501okpc014xkplzwm/previews/1785447408985-7731acc6-72ad-4a04-80a8-a959a136b2da.jpg
AIM-P001-032,Designs Aimari,1,AIM-P001-032.jpg,Jambados FC,https://media.designsaimari.com/products/cms7zc0aa00kipc01yn4a6n8h/previews/1785444127140-10ca6913-c2ea-4bd6-81d4-94de37564154.jpg
AIM-P001-033,Designs Aimari,1,AIM-P001-033.jpg,Barcelona Fc,https://media.designsaimari.com/products/cms7xzpey005fr10191ykk3ay/previews/1785441872637-18bece46-60d8-4d36-8aa6-ded9ecf84956.jpg
AIM-P001-034,Designs Aimari,1,AIM-P001-034.png,Argentina Gold,https://media.designsaimari.com/products/cms7xuk8v009fpi016bqcryil/previews/1785441650004-141a35ba-d7b8-4ee1-ba3c-4d9e8239c6fb.png
AIM-P001-035,Designs Aimari,1,AIM-P001-035.jpg,Lines Sport,https://media.designsaimari.com/products/cms7xfina000gpi01n34d4ktc/previews/1785440930726-e0ff23ec-73f9-4f8f-a006-99f2270935b3.jpg
AIM-P001-036,Designs Aimari,1,AIM-P001-036.jpg,Pointillizer Blue,https://media.designsaimari.com/products/cms7x2mjr0039p8010dovi18a/previews/1785440331953-d0afacb8-7f53-4463-9658-38caf1c6446d.jpg
AIM-P001-037,Designs Aimari,1,AIM-P001-037.jpg,ATLÉTICO GRAU 2026,https://media.designsaimari.com/products/cms7vfx8e02tfns01uy0vjfdd/previews/1785437590480-8a7c91b9-aad3-4c66-b9d2-a97ece5f786a.jpg
AIM-P001-038,Designs Aimari,1,AIM-P001-038.jpg,Forta Run Fest,https://media.designsaimari.com/products/cms7sagtq01iwp3015sz16e4u/previews/1785432297120-34035a0c-63ac-4478-9953-e93d1559c9c8.jpg
AIM-P001-039,Designs Aimari,1,AIM-P001-039.jpg,Capitana Carter,https://media.designsaimari.com/products/cms7rl7uj00ylp301dvop4ezf/previews/1785431118982-3003fbc1-ec56-4c42-b835-660ef8f95f88.jpg
AIM-P001-040,Designs Aimari,1,AIM-P001-040.jpg,CS Cartaginés 2026-2027 Away,https://media.designsaimari.com/products/cms7re95c00vbp30128mdjkf8/previews/1785430794965-c8f52fca-1d04-4374-bfb1-cb2d65c7ccd2.jpg
AIM-P001-041,Designs Aimari,1,AIM-P001-041.jpg,Jersey Escolar,https://media.designsaimari.com/products/cms7rbfdx00tmp30168dnxqg4/previews/1785430663647-55a84c1b-31c7-44b8-a5a6-272d868da4f1.jpg
AIM-P001-042,Designs Aimari,1,AIM-P001-042.jpg,Monte de Sion Gris,https://media.designsaimari.com/products/cms7pttah01n0ny0174qyikss/previews/1785428161331-191ca451-7401-4da2-b8b9-77906be801ff.jpg
AIM-P001-043,Designs Aimari,1,AIM-P001-043.jpg,Juventus Concepto Versace,https://media.designsaimari.com/products/cms7pi3vh0186ny018fb7t1iz/previews/1785427614642-39318fe2-e1f2-441d-9f1f-daae1d86d223.jpg
AIM-P001-044,Designs Aimari,1,AIM-P001-044.jpg,Warrior Sports,https://media.designsaimari.com/products/cms7p7dma01lkpg01i8o5fvg5/previews/1785427134175-43a67230-1875-4b21-be34-ffe6b3f2c5c7.jpg
AIM-P001-045,Designs Aimari,1,AIM-P001-045.jpg,Jersey Samurai,https://media.designsaimari.com/products/cms7kx3n600iypi01c8t7yea0/previews/1785419918609-00322c72-bbf3-48a1-9623-ca01ab4d77e9.jpg
AIM-P001-046,Designs Aimari,1,AIM-P001-046.jpg,Cañeras Sports Degrade,https://media.designsaimari.com/products/cms7kfsz30avbpb01qpta3sfz/previews/1785419114787-6d256c10-fc70-4a1d-8643-f9f8e10fb7f5.jpg
AIM-P001-047,Designs Aimari,1,AIM-P001-047.png,Deportivo Antigua GFC,https://media.designsaimari.com/products/cms7k4tj90aptpb010rtwilij/previews/1785418626267-0c7dfd90-cbd4-4d79-9e67-79645d732235.png
AIM-P001-048,Designs Aimari,1,AIM-P001-048.jpg,Atlante  FC 26-27,https://media.designsaimari.com/products/cms6mm9ea0545tg01p616n1c4/previews/1785362303699-d874076e-e00b-4cc4-8cc6-c90e7ca16494.jpg
AIM-P001-049,Designs Aimari,1,AIM-P001-049.jpg,Sports Grunge Purple,https://media.designsaimari.com/products/cms6lu54a04p9tg01zmrciwp9/previews/1785360993178-474bd586-7796-453c-98da-87cbc9ab6f01.jpg
AIM-P001-050,Designs Aimari,1,AIM-P001-050.jpg,Jersey España Neón,https://media.designsaimari.com/products/cms6ldepr04lipb01d4152pfh/previews/1785360212645-9f86be59-cbd6-44f4-b2f0-113f81ccdebe.jpg
AIM-P001-051,Designs Aimari,1,AIM-P001-051.jpg,Manchester United Dark Red Diamond,https://media.designsaimari.com/products/cms6kq4rj044apb014gmzlh0g/previews/1785359124711-f9971bd6-94a3-438a-b443-ba09259c368a.jpg
AIM-P001-052,Designs Aimari,1,AIM-P001-052.jpg,PSG Jordan Billion Blue,https://media.designsaimari.com/products/cms6k4o8s03xptg016lv4arxs/previews/1785358123669-286bd7b0-361c-49dd-8e53-2fac012e322d.jpg
AIM-P001-053,Designs Aimari,1,AIM-P001-053.jpg,Club Sport Cartaginés,https://media.designsaimari.com/products/cms6k1dlz03uvpb01zrl5sw9r/previews/1785357972965-018081e4-490e-4a38-9077-3300825bc467.jpg
AIM-P001-054,Designs Aimari,1,AIM-P001-054.jpg,Paris Saint Germain,https://media.designsaimari.com/products/cms6gq7wl0291pb01dsokkrnn/previews/1785352411290-5c1c6983-b3f4-4c1d-b44c-360412ba3b02.jpg
AIM-P001-055,Designs Aimari,1,AIM-P001-055.jpg,GEOMETRICA SPORT,https://media.designsaimari.com/products/cms6ghnrd0256pb01o3x7xzkt/previews/1785352010971-f788de30-c596-400a-99a3-af0748cd8094.jpg
AIM-P001-056,Designs Aimari,1,AIM-P001-056.jpg,Guatemala 2026,https://media.designsaimari.com/products/cms6eb7cn00vmpb01ntvqtwhs/previews/1785348350978-0dfb00e0-22a2-4720-a8d7-81f51cbd427f.jpg
AIM-P001-057,Designs Aimari,1,AIM-P001-057.jpg,Guatemala 2026-2027 Home,https://media.designsaimari.com/products/cms6cghhf009lo901ltt2ti5j/previews/1785345238271-a08c7dc9-7c65-4f40-89cd-7550aad2e50d.jpg
AIM-P001-058,Designs Aimari,1,AIM-P001-058.jpg,Independiente Medellín,https://media.designsaimari.com/products/cms6c239y002so90140t3hsbv/previews/1785344567018-468c45fa-8239-4ca7-8315-1769e57b2c7b.jpg
AIM-P001-059,Designs Aimari,1,AIM-P001-059.jpg,Wonder Woman,https://media.designsaimari.com/products/cms6b94uc000cqs01w0ted3ar/previews/1785343215271-b32e6b63-b6b0-4902-94c6-49b22af434a1.jpg
AIM-P001-060,Designs Aimari,1,AIM-P001-060.jpg,C. Deportivo Ferrocarril Fans 2026,https://media.designsaimari.com/products/cms6a4guc00bxs801axq5q8f2/previews/1785341319944-12145ecd-7777-40c6-b0d1-a8fce25f5169.jpg
AIM-P001-061,Designs Aimari,2,AIM-P001-061.jpg,Gladeador Black Sports,https://media.designsaimari.com/products/cms69jrtx003ms801dwqyjcdn/previews/1785402791807-bf0c4cd6-2e49-41e7-8f77-7345606ec4ff.jpg
AIM-P001-062,Designs Aimari,2,AIM-P001-062.jpg,Águila Concept,https://media.designsaimari.com/products/cms68vqq10009l2019rpohle2/previews/1785339231947-dd8b2a70-2a71-4f4d-aec3-db42063fcc54.jpg
AIM-P001-063,Designs Aimari,2,AIM-P001-063.jpg,Zabdi FC,https://media.designsaimari.com/products/cms68l6dx080xqp01yl60g4u7/previews/1785338738658-055407a9-33ea-431b-be41-caba7b5a44bf.jpg
AIM-P001-064,Designs Aimari,2,AIM-P001-064.jpg,SAN MARTÍN DE TUCUMÁN,https://media.designsaimari.com/products/cms68glhk08jsn101jtgdulci/previews/1785338524392-c806424c-7a0e-4cb5-b042-a903c5cd9de4.jpg
AIM-P001-065,Designs Aimari,2,AIM-P001-065.jpg,Sporting Royal Green GEO,https://media.designsaimari.com/products/cms67xs3y08e7n101c0r9yupy/previews/1785337646562-f191df0a-f656-4e33-87aa-72458475e8f0.jpg
AIM-P001-066,Designs Aimari,2,AIM-P001-066.jpg,Pattern Geometrico Morado,https://media.designsaimari.com/products/cms673zfs076rqp01j3r73icj/previews/1785336256564-602c9738-89fb-4f42-aa91-52d0da44ccdc.jpg
AIM-P001-067,Designs Aimari,2,AIM-P001-067.jpg,Atlético de San Luis Local 202627,https://media.designsaimari.com/products/cms670af80732qp01rpfkqmnk/previews/1785336084213-b6a17519-169f-4b0f-b66e-ed32b2f78577.jpg
AIM-P001-068,Designs Aimari,2,AIM-P001-068.gif,Jersey Tiger Patron,https://media.designsaimari.com/products/cms66yvem07o5n101p1tov980/previews/1785336018069-59f62ce3-8640-4ee6-91e4-6074ee8d43d4.gif
AIM-P001-069,Designs Aimari,2,AIM-P001-069.jpg,Sports Colors,https://media.designsaimari.com/products/cms65ipoy070sn101hirr3h5t/previews/1785333584371-c6156381-f930-4eb0-ae2e-adcbf8312b33.jpg
AIM-P001-070,Designs Aimari,2,AIM-P001-070.jpg,Pointillizer Celeste,https://media.designsaimari.com/products/cms64lf8u06mmn101x3ek9omp/previews/1785332031129-e11ed45c-9c6b-4ac6-a6a5-9b7cfdbae487.jpg
AIM-P001-071,Designs Aimari,2,AIM-P001-071.jpg,Barca Spider Man 2026,https://media.designsaimari.com/products/cms5zyjfd04xgqp01vsyfxgea/previews/1785324244971-2156220d-52b6-45c4-9a13-b6b73ce558ac.jpg
AIM-P001-072,Designs Aimari,2,AIM-P001-072.jpg,Watford Goalkeeper Home Kit 26-27,https://media.designsaimari.com/products/cms5auiip01huqp01gr1i6ine/previews/1785282067322-c5919906-c4ce-4044-a0c2-4cb851cf66bc.jpg
AIM-P001-073,Designs Aimari,2,AIM-P001-073.jpg,Comunicaciones FC Local 2026-27,https://media.designsaimari.com/products/cms57287200lzn1011v7cyzpx/previews/1785430564281-d87994b2-e034-4e27-b14b-1cbffffd0ee2.jpg
AIM-P001-074,Designs Aimari,2,AIM-P001-074.jpg,Comunicaciones FC Thirt 26-27,https://media.designsaimari.com/products/cms56v6bf00amqp01mb3dwhcj/previews/1785275379156-29934ad5-641d-4c0d-b346-f45d4c2fa2a8.jpg
AIM-P001-075,Designs Aimari,2,AIM-P001-075.jpg,Real Juventud,https://media.designsaimari.com/products/cms56gwgb00cxn101bw0xe2hp/previews/1785274713179-ab1ade0d-829f-46b1-af42-d7640c575690.jpg
AIM-P001-076,Designs Aimari,2,AIM-P001-076.jpg,Voley Gradient,https://media.designsaimari.com/products/cms5489ze03y7qm01wgbxszwc/previews/1785270951912-7a8b5ae9-45fc-46ef-87a9-34b539720d4a.jpg
AIM-P001-077,Designs Aimari,2,AIM-P001-077.jpg,PAISES BAJOS 1988,https://media.designsaimari.com/products/cms53f9zr03igmw01b0u5mxid/previews/1785269599432-3d710c81-20a4-43fc-a717-ccb9134ee0d7.jpg
AIM-P001-078,Designs Aimari,2,AIM-P001-078.jpg,Geometric Concept Celeste,https://media.designsaimari.com/products/cms52sxqd035nmw01eclwc10l/previews/1785268556247-8b159daa-a9ea-4f8a-ac3b-89f9899835ca.jpg
AIM-P001-079,Designs Aimari,2,AIM-P001-079.png,Electric Design,https://media.designsaimari.com/products/cms4vt1i100kcp701r85lz727/preview.png
AIM-P001-080,Designs Aimari,2,AIM-P001-080.jpg,Interclasse Leon Fuego,https://media.designsaimari.com/products/cms4vf0q6006ppe01x7dzvq2n/preview.jpg
AIM-P001-081,Designs Aimari,2,AIM-P001-081.jpg,Señora del Rosario,https://media.designsaimari.com/products/cms4ux0f203ijrz01635guqjy/preview.jpg
AIM-P001-082,Designs Aimari,2,AIM-P001-082.jpg,ISLANDIA 2026,https://media.designsaimari.com/products/cms4skl8e00ndlj01axe461k3/preview.jpg
AIM-P001-083,Designs Aimari,2,AIM-P001-083.jpg,Night Light Runners,https://media.designsaimari.com/products/cms4s5gae00gll201sqn4q2xo/preview.jpg
AIM-P001-084,Designs Aimari,2,AIM-P001-084.jpg,Juego de Tronos,https://media.designsaimari.com/products/cms4qksi007qnly01ileq6vb5/preview.jpg
AIM-P001-085,Designs Aimari,2,AIM-P001-085.jpg,Barcelona SC 101 Años,https://media.designsaimari.com/products/cms3u309l00jsly010aqael18/preview.jpg
AIM-P001-086,Designs Aimari,2,AIM-P001-086.jpg,Huracan Concept,https://media.designsaimari.com/products/cms3t163w002lls01gmld4qjl/preview.jpg
AIM-P001-087,Designs Aimari,2,AIM-P001-087.jpg,Sporting Azul,https://media.designsaimari.com/products/cms3sbb77001zjn01fi5frbw5/preview.jpg
AIM-P001-088,Designs Aimari,2,AIM-P001-088.jpg,RAYO CONCEPT,https://media.designsaimari.com/products/cms3s2js4045po301bl8epxuk/preview.jpg
AIM-P001-089,Designs Aimari,2,AIM-P001-089.jpg,BasketBall Fenix Pink Concept,https://media.designsaimari.com/products/cms3riwsz0496ml014p83a3te/preview.jpg
AIM-P001-090,Designs Aimari,2,AIM-P001-090.jpg,Night light,https://media.designsaimari.com/products/cms3qq12z03noml01xouahq5b/preview.jpg
AIM-P001-091,Designs Aimari,2,AIM-P001-091.jpg,Jersey Taller,https://media.designsaimari.com/products/cms3nv3ua022mml01iegn90wf/preview.jpg
AIM-P001-092,Designs Aimari,2,AIM-P001-092.jpg,Wayyu Design Abstract,https://media.designsaimari.com/products/cms3mcnqr01e3o301omku0bn3/preview.jpg
AIM-P001-093,Designs Aimari,2,AIM-P001-093.jpg,Hexagono Sports,https://media.designsaimari.com/products/cms3lhw9l0129ml016pfgt7gt/preview.jpg
AIM-P001-094,Designs Aimari,2,AIM-P001-094.png,Pointillizer concept blue,https://media.designsaimari.com/products/cms3kn9sk00gqml013x97i7ex/preview.png
AIM-P001-095,Designs Aimari,2,AIM-P001-095.jpg,Deportivo Neon Bicolor,https://media.designsaimari.com/products/cms3jhlss01nhpb01k2gurgnb/preview.jpg
AIM-P001-096,Designs Aimari,2,AIM-P001-096.jpg,Argentina Rosas Blue,https://media.designsaimari.com/products/cms3ifr9m012apb011n0tvmx8/preview.jpg
AIM-P001-097,Designs Aimari,2,AIM-P001-097.jpg,Federación Ovetense,https://media.designsaimari.com/products/cms3hfr7i00kip601xzyqt1ov/preview.jpg
AIM-P001-098,Designs Aimari,2,AIM-P001-098.jpg,Sport Verde,https://media.designsaimari.com/products/cms3fdbul00cpmt01mc7axalm/preview.jpg
AIM-P001-099,Designs Aimari,2,AIM-P001-099.jpg,Argelia Mundial 2026,https://media.designsaimari.com/products/cms3ec5rj0athjf01wfkvcjzq/previews/1785258627879-f95a5ee1-3310-4ec2-82e2-ff1c95e21b29.jpg
AIM-P001-100,Designs Aimari,2,AIM-P001-100.png,Juniors Lion,https://media.designsaimari.com/products/cms3cns4t09wcjf01uoqoory9/preview.png
